row_type,backend,N,iteration,measure,seconds
ITER,FLINT,22,11,keygen,1.799259
ITER,FLINT,22,12,keygen,1.811228
ITER,FLINT,22,13,keygen,1.895308
ITER,FLINT,22,14,keygen,2.366347
ITER,FLINT,22,15,keygen,1.800959
ITER,FLINT,22,16,keygen,1.778996
ITER,FLINT,22,17,keygen,1.773851
ITER,FLINT,22,18,keygen,1.953231
ITER,FLINT,22,19,keygen,2.336323
ITER,FLINT,22,20,keygen,2.050297
ITER,FLINT,22,21,keygen,1.878853
ITER,FLINT,22,22,keygen,1.778557
ITER,FLINT,22,23,keygen,1.808758
ITER,FLINT,22,24,keygen,2.166658
SUMMARY,FLINT,22,,keygen_avg,1.950089
ITER,FLINT,23,0,keygen,2.154426
ITER,FLINT,23,1,keygen,2.056690
ITER,FLINT,23,2,keygen,1.950155
ITER,FLINT,23,3,keygen,2.086319
ITER,FLINT,23,4,keygen,2.315474
ITER,FLINT,23,5,keygen,1.931578
ITER,FLINT,23,6,keygen,2.129190
ITER,FLINT,23,7,keygen,2.598021
ITER,FLINT,23,8,keygen,2.290306
ITER,FLINT,23,9,keygen,1.928660
ITER,FLINT,23,10,keygen,2.088716
ITER,FLINT,23,11,keygen,1.943999
ITER,FLINT,23,12,keygen,2.154101
ITER,FLINT,23,13,keygen,2.306551
ITER,FLINT,23,14,keygen,2.055358
ITER,FLINT,23,15,keygen,1.986358
ITER,FLINT,23,16,keygen,2.484083
ITER,FLINT,23,17,keygen,2.023664
ITER,FLINT,23,18,keygen,1.959459
ITER,FLINT,23,19,keygen,2.128747
ITER,FLINT,23,20,keygen,2.012937
ITER,FLINT,23,21,keygen,2.538831
ITER,FLINT,23,22,keygen,1.958509
ITER,FLINT,23,23,keygen,1.964114
ITER,FLINT,23,24,keygen,2.194079
SUMMARY,FLINT,23,,keygen_avg,2.129613
ITER,FLINT,24,0,keygen,2.403385
ITER,FLINT,24,1,keygen,1.790275
ITER,FLINT,24,2,keygen,2.037825
ITER,FLINT,24,3,keygen,2.616894
ITER,FLINT,24,4,keygen,2.623330
ITER,FLINT,24,5,keygen,2.547813
ITER,FLINT,24,6,keygen,2.142354
ITER,FLINT,24,7,keygen,2.151436
ITER,FLINT,24,8,keygen,2.142923
ITER,FLINT,24,9,keygen,2.296198
ITER,FLINT,24,10,keygen,2.929803
ITER,FLINT,24,11,keygen,2.114571
